"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IS000051690","1921-10","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","1",",E","0",",E","0",",E","","","","","","","","","","","","","19211031",",,E","","","","","0.9",",,E,31,","","","","","","","1.1",",,,E","","","","","",""
"IS000051690","1921-11","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","3",",E","1",",E","0",",E","","","","","","","","","","","","","19211118",",,E","","","","","5.8",",,E,18,","","","","","","","7.4",",,,E","","","","","",""
"IS000051690","1921-12","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","9",",E","8",",E","0",",E","","","","","","","","","","","","","19211208",",,E","","","","","21.0",",,E,08,","","","","","","","55.7",",,,E","","","","","",""
"IS000051690","1922-01","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","9",",E","4",",E","1",",E","","","","","","","","","","","","","19220129",",,E","","","","","27.7",",,E,29,","","","","","","","51.7",",,,E","","","","","",""
"IS000051690","1922-02","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","19220228","+,,E","","","","","0.0",",,E,28,+","","","","","","","0.0",",,,E","","","","","",""
"IS000051690","1922-03","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","3",",E","2",",E","0",",E","","","","","","","","","","","","","19220305",",,E","","","","","13.3",",,E,05,","","","","","","","19.4",",,,E","","","","","",""
"IS000051690","1922-04","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","1",",E","0",",E","0",",E","","","","","","","","","","","","","19220401",",,E","","","","","1.3",",,E,01,","","","","","","","1.3",",,,E","","","","","",""
"IS000051690","1922-05","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","19220531","+,,E","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000051690","1922-06","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","19220630","+,,E","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000051690","1922-07","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","19220731","+,,E","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000051690","1922-08","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","19220831","+,,E","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000051690","1922-09","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","19220930","+,,E","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000051690","1922-10","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","19221031","+,,E","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000051690","1922-11","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","2",",E","0",",E","0",",E","","","","","","","","","","","","","19221130",",,E","","","","","1.8",",,E,30,","","","","","","","2.8",",,,E","","","","","",""
"IS000051690","1922-12","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","8",",E","7",",E","0",",E","","","","","","","","","","","","","19221215",",,E","","","","","13.3",",,E,15,","","","","","","","62.7",",,,E","","","","","",""
"IS000051690","1923-01","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","6",",E","4",",E","0",",E","","","","","","","","","","","","","19230130",",,E","","","","","9.4",",,E,30,","","","","","","","25.9",",,,E","","","","","",""
"IS000051690","1923-02","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","6",",E","4",",E","0",",E","","","","","","","","","","","","","19230202",",,E","","","","","15.6",",,E,02,","","","","","","","43.0",",,,E","","","","","",""
"IS000051690","1923-03","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","19230317",",,E","","","","","0.2",",,E,17,","","","","","","","0.2",",,,E","","","","","",""
"IS000051690","1923-04","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","4",",E","2",",E","0",",E","","","","","","","","","","","","","19230418",",,E","","","","","4.6",",,E,18,","","","","","","","9.9",",,,E","","","","","",""
"IS000051690","1923-05","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","19230531","+,,E","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000051690","1923-06","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","19230630","+,,E","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000051690","1923-07","31.25","34.8164","280.0","BEER SHEVA, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","19230731","+,,E","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
